SK_ID_CURR,TARGET
103196,0.040949006006121634
103206,0.01585322357714176
103230,0.23623375594615936
103231,0.1363351970911026
103232,0.03774817921221256
103239,0.07778481543064117
103240,0.1216379389166832
103243,0.026965783908963203
103252,0.12025247067213059
103258,0.0351476289331913
103259,0.13275117576122283
103279,0.018216040171682834
103280,0.005181249976158142
103286,0.01988624893128872
103287,0.3992911994457245
103290,0.02058511581271887
103298,0.02876405231654644
103315,0.011921797692775727
103319,0.0583897054195404
103334,0.11303998529911041
103336,0.08883238881826401
103345,0.035900557041168214
103368,0.025940848141908647
103371,0.17777231633663176
103377,0.04023369066417217
103398,0.020127240940928458
103404,0.033438246697187424
103408,0.14852415323257445
103410,0.08061936795711518
103418,0.029569477960467338
103420,0.19340038001537324
103432,0.08953736573457718
103433,0.024326977506279945
103436,0.02471766509115696
103440,0.021500976011157035
103453,0.06973937153816223
103459,0.04517204314470291
103460,0.03982019312679767
103461,0.018466262333095073
103462,0.036419980227947235
103473,0.04395239911973477
103474,0.02260529175400734
103475,0.2265239953994751
103478,0.23362889289855956
103480,0.11743866354227066
103484,0.020108943060040473
103494,0.12424690723419189
103513,0.07801556959748268
103515,0.08656419962644576
103516,0.18748072981834413
103525,0.15376444309949874
103541,0.34675750732421873
103544,0.017742489092051984
103562,0.28866625428199766
103570,0.2993875235319138
103572,0.18469249606132507
103574,0.02451300248503685
103575,0.06688559427857399
103591,0.0794679954648018
103594,0.022808969393372534
103609,0.07267647013068199
103613,0.06381475180387497
103614,0.06848971284925938
103615,0.05449347235262394
103624,0.046973954513669015
103625,0.20344191789627075
103628,0.2763842552900314
103629,0.012894568033516407
103647,0.053088968992233275
103648,0.06365593001246453
103651,0.040201210603117946
103658,0.009032956697046757
103668,0.06660948917269707
103669,0.03851829804480076
103676,0.05280130654573441
103682,0.06674441397190094
103683,0.03247450850903988
103689,0.013864688202738762
103725,0.04339252933859825
103733,0.08807294294238091
103744,0.04266570638865232
103762,0.08794554322957993
103771,0.34163780212402345
103773,0.009169257897883653
103783,0.047281387448310855
103784,0.035771195963025096
103808,0.0061316401697695255
103812,0.060138432681560515
103813,0.09932306408882141
103814,0.06915759518742562
103818,0.12429089546203613
103824,0.032334518060088156
103828,0.012699167989194394
103830,0.1769811376929283
103840,0.016896163299679755
103842,0.10960883647203445
103847,0.24197222292423248
103848,0.0812327966094017
103851,0.028047618083655836
103854,0.11629832237958908
103857,0.15626332759857178
103861,0.010971851646900177
103862,0.03224118612706661
103865,0.024716902896761893
103870,0.013105242513120174
103876,0.03334734365344048
103891,0.38575748205184934
103908,0.12338653057813645
103914,0.11819339394569398
103918,0.07974003851413727
103940,0.029996098577976228
103963,0.14196324497461318
103966,0.055549664050340654
103971,0.17203008234500886
103980,0.12601638585329056
103984,0.05156242772936821
103985,0.03162744678556919
103998,0.26844757199287417
104019,0.013241712003946304
104026,0.03099616467952728
104035,0.10350120812654495
104044,0.07146428525447845
104045,0.048715902492403984
104047,0.23740617632865907
104051,0.030933644995093344
104058,0.12295912206172943
104063,0.024957495927810668
104066,0.1817208409309387
104087,0.019725771993398665
104089,0.1363735780119896
104095,0.04574144259095192
104098,0.12780868709087373
104104,0.043485894426703454
104110,0.22318852841854095
104120,0.06211547628045082
104122,0.04916923902928829
104131,0.02552254907786846
104132,0.08739823624491691
104135,0.03207663744688034
104136,0.021655553206801414
104149,0.06473261415958405
104150,0.06469374150037766
104156,0.35336619019508364
104165,0.17546553015708924
104175,0.03042292855679989
104179,0.0883152350783348
104184,0.16750738471746446
104206,0.014666837081313134
104216,0.26684440672397614
104230,0.1599892944097519
104257,0.029840922728180886
104272,0.013416507467627525
104273,0.10620766282081603
104278,0.05464801639318466
104294,0.16769518703222275
104295,0.021235173381865025
104297,0.04057515524327755
104298,0.07120321467518806
104308,0.0836347334086895
104318,0.027633669227361678
104319,0.07329190522432327
104320,0.17899596095085143
104327,0.11812410950660705
104334,0.06276995614171028
104344,0.0634581208229065
104350,0.026322382688522338
104351,0.07311728298664093
104354,0.032690214738249776
104369,0.11258392035961151
104376,0.09510094448924064
104381,0.046652933955192565
104384,0.06034754440188408
104391,0.022475461289286614
104394,0.033383052423596384
104398,0.3182558238506317
104402,0.016912809759378433
104408,0.09007333368062972
104409,0.027295499667525293
104410,0.3845111846923828
104412,0.07485707551240921
104417,0.09994158186018468
104424,0.04622275345027447
104426,0.024610480293631554
104435,0.05615203455090523
104445,0.049869905412197116
104458,0.017601303197443484
104460,0.041438163444399836
104466,0.013216864876449108
104472,0.08087478131055832
104473,0.08846986442804336
104479,0.01743781492114067
104480,0.019859546795487404
104482,0.08221818804740906
104499,0.009847466927021742
104501,0.011061884649097919
104502,0.020922814682126045
104506,0.1468368023633957
104510,0.009260109905153514
104512,0.10062635466456413
104520,0.24056797921657563
104528,0.09341939836740494
104529,0.016734316013753414
104541,0.049641604721546176
104578,0.02331475093960762
104584,0.04526686929166317
104588,0.09441049247980118
104602,0.13218607902526855
104610,0.01791479215025902
104611,0.16352280080318451
104618,0.09153007566928864
104620,0.06314764618873596
104622,0.013038614764809608
104624,0.05281125865876675
104625,0.1765718162059784
104634,0.05284866318106651
104639,0.10517035126686096
104646,0.03607008196413517
104647,0.043487731367349625
104652,0.05822347812354565
104670,0.12837174385786057
104677,0.00816345289349556
104685,0.13039263039827348
104691,0.028257802501320838
104696,0.07758035361766816
104699,0.012821762077510356
104712,0.055324928089976314
104714,0.018307540193200113
104717,0.07267884984612465
104718,0.015807555988430977
104740,0.06824080348014831
104741,0.020650245994329453
104743,0.009255458973348141
104744,0.025812698900699614
104747,0.07838308215141296
104767,0.05885833837091923
104772,0.20360087752342224
104776,0.24251230359077453
104779,0.030680473893880844
104814,0.021923528611660005
104815,0.01755768954753876
104830,0.07559921741485595
104831,0.08006960079073906
104833,0.040027673542499545
104839,0.09903179705142975
104840,0.022716184332966804
104860,0.17597606480121614
104861,0.017543001659214498
104866,0.0644838061183691
104870,0.028698745742440225
104877,0.07680641561746597
104878,0.011871203035116195
104879,0.018159966543316843
104880,0.07216329723596573
104899,0.023129218257963657
104906,0.03496570736169815
104907,0.11889404952526092
104913,0.10952320620417595
104916,0.15614247918128968
104921,0.10349320732057095
104930,0.04855027347803116
104931,0.21756154894828797
104936,0.034586767107248305
104937,0.10816991329193115
104942,0.020496370270848274
104943,0.06845377832651138
104969,0.08271387368440627
104972,0.2363828808069229
104988,0.11973945200443267
105013,0.030589743703603744
105015,0.040549261495471
105019,0.05824897214770317
105027,0.03997480757534504
105030,0.09124638438224793
105035,0.2676997363567352
105041,0.02009344920516014
105051,0.14626147449016572
105056,0.032052842900156975
105067,0.4914831340312958
105071,0.06786709725856781
105072,0.0140527980402112
105074,0.060468148440122604
105091,0.03978578746318817
105101,0.05515581890940666
105103,0.029157554730772972
105134,0.05876585468649864
105139,0.029689465090632437
105142,0.07060872465372085
105146,0.08168197572231292
105163,0.044646482542157175
105168,0.09328044429421425
105172,0.017428997531533243
105176,0.34719334840774535
105195,0.0506096251308918
105196,0.2458115518093109
105197,0.030500975623726844
105203,0.04428411051630974
105223,0.0696181058883667
105227,0.13790513575077057
105228,0.017741702683269977
105230,0.1756685495376587
105231,0.2497757077217102
105239,0.04381702914834022
105242,0.12161723524332047
105244,0.0449322234839201
105245,0.07598134800791741
105248,0.029908091016113757
105249,0.05592827871441841
105266,0.10077923387289048
105271,0.2138114392757416
105276,0.07095197588205338
105282,0.0321119848638773
105292,0.11338781267404556
105297,0.012544282712042332
105332,0.07338026016950608
105333,0.02677338244393468
105343,0.0631984867155552
105344,0.10201780423521996
105345,0.10422729551792145
105357,0.056719028204679486
105359,0.07689804434776307
105366,0.07591667547821998
105367,0.050689056515693665
105370,0.014796230010688305
105377,0.034983019903302194
105390,0.03728266432881355
105399,0.008329442422837018
105403,0.11881407797336578
105404,0.06105406731367111
105414,0.04631798304617405
105417,0.0767746277153492
105425,0.18916362822055816
105452,0.07231361418962479
105454,0.0926957979798317
105456,0.07468870431184768
105470,0.03199991323053837
105471,0.018115119077265263
105483,0.1586786076426506
105493,0.13263760954141618
105508,0.10468335002660752
105514,0.09501057863235474
105515,0.018009934201836587
105528,0.295319589972496
105529,0.02762983404099941
105531,0.06730112619698048
105532,0.06959536969661713
105558,0.006579553335905075
105574,0.013285084627568722
105578,0.011491743475198745
105584,0.2964306503534317
105595,0.13945441097021102
105617,0.11934193819761277
105618,0.06687533259391784
105621,0.05078084692358971
105625,0.06842969655990601
105629,0.04121972806751728
105630,0.029593205824494363
105634,0.032969217747449875
105635,0.02365965098142624
105641,0.14062973856925964
105647,0.10760675668716431
105648,0.06211081147193909
105655,0.04209683015942574
105657,0.018446533009409904
105672,0.09858764559030533
105678,0.18626410961151124
105682,0.11029204428195953
105691,0.06650951057672501
105692,0.03789333142340183
105706,0.04356314539909363
105712,0.04732988402247429
105720,0.03931844756007195
105734,0.026478859037160872
105735,0.05207933522760868
105736,0.14306187480688096
105737,0.02051438596099615
105738,0.17034092247486116
105740,0.15512787997722627
105744,0.046396751701831815
105747,0.04668460115790367
105749,0.14437332302331923
105754,0.07134015932679176
105758,0.05986844375729561
105760,0.06404029726982116
105767,0.12411558330059051
105784,0.10229211151599885
105791,0.030653009563684462
105802,0.19838859587907792
105807,0.14968666434288025
105809,0.03949740491807461
105816,0.08446850255131721
105817,0.018942054733633994
105824,0.07002469077706337
105832,0.05796237960457802
105856,0.029015597701072694
105865,0.01935281679034233
105899,0.2741019606590271
105906,0.011263667605817318
105916,0.08160291314125061
105923,0.0723307564854622
105937,0.07692997306585311
105965,0.02796390578150749
105966,0.03974863924086094
105968,0.0824328064918518
105973,0.027802978456020356
105976,0.14039359092712403
105978,0.09071329832077027
105979,0.05469622239470482
105991,0.09306966662406921
105998,0.1636677071452141
105999,0.019606178253889085
106000,0.21967114210128785
106001,0.02161386385560036
106010,0.09644232131540775
106011,0.020461957901716232
106013,0.24993042945861815
106015,0.01989646852016449
106026,0.02023373506963253
106032,0.023876652121543884
106035,0.37018736600875857
106040,0.05833948254585266
106041,0.3008316159248352
106044,0.032600745745003226
106053,0.23034085035324098
106054,0.018790655955672263
106065,0.18151262402534485
106081,0.02854008786380291
106083,0.07483875155448913
106087,0.04252130016684532
106090,0.19689832627773285
106101,0.020113765448331832
106102,0.04846753738820553
106109,0.03932819031178951
106116,0.06124039217829704
106150,0.008710299246013164
106155,0.1156485766172409
106166,0.014172007702291012
106176,0.2201104134321213
106189,0.030798034369945528
106199,0.10460345894098282
106205,0.15382942408323289
106206,0.13438910990953445
106211,0.054020467400550845
106214,0.03477265313267708
106216,0.04698813743889332
106217,0.042953931540250775
106225,0.037411497160792354
106249,0.07985853552818298
106256,0.1144570216536522
106258,0.026015693321824074
106261,0.047306503355503085
106262,0.11708459258079529
106264,0.011790055036544799
106271,0.04333669953048229
106276,0.0269133772701025
106277,0.14737915396690368
106286,0.08205356448888779
106293,0.02433192655444145
106295,0.05374845638871193
106296,0.03716434054076671
106297,0.12302373349666595
106298,0.04108058139681816
106311,0.03827764950692654
106314,0.04606697261333466
106320,0.0394520103931427
106334,0.06462200805544853
106346,0.07398228794336319
106347,0.04310756996273994
106349,0.05880155265331268
106354,0.07312187626957893
106360,0.022685470432043074
106373,0.1349724605679512
106377,0.04808761179447174
106386,0.142857725918293
106387,0.02938397154211998
106391,0.022493034042418
106401,0.25487457513809203
106411,0.12348064631223679
106413,0.292490741610527
106426,0.10819841772317887
106427,0.08009826838970184
106428,0.12933623045682907
106434,0.05976563096046448
106438,0.06475668698549271
106440,0.03306344412267208
106441,0.020463277772068977
106452,0.07192345485091209
106453,0.03672182634472847
106454,0.02475176639854908
106457,0.16819929480552673
106484,0.03369018025696278
106488,0.16444039344787598
106491,0.17200008034706116
106514,0.08504202365875244
106527,0.09903053864836693
106528,0.029921961575746538
106529,0.006973576825112104
106534,0.13661809414625167
106550,0.1057063177227974
106577,0.017786873690783977
106585,0.06999383866786957
106590,0.0184337898157537
106607,0.04511493034660816
106610,0.09571366682648659
106611,0.05867048725485802
106612,0.05443938337266445
106624,0.05190643481910229
106631,0.010322782769799232
106647,0.3013007164001465
106660,0.17552920579910278
106674,0.022224404290318488
106687,0.025531508028507233
106712,0.057302625477314
106713,0.06151443645358086
106717,0.058622469753026964
106720,0.047939440608024596
106721,0.06875057369470597
106724,0.10817722901701927
106735,0.08980833068490028
106739,0.05733614340424538
106740,0.06283374950289726
106754,0.05377213358879089
106760,0.2958910554647446
106761,0.08873542919754981
106784,0.14476094990968705
106787,0.061863478273153305
106797,0.01709685605019331
106798,0.08077940344810486
106802,0.1966539204120636
106803,0.07825578190386295
106804,0.24456548690795898
106805,0.013499902188777923
106810,0.15708301663398744
106812,0.23371730446815492
106813,0.08649626672267914
106817,0.12706971913576126
106822,0.051648470014333724
106823,0.023067815974354745
106827,0.021169771626591682
106841,0.11886729300022125
106851,0.33058349788188934
106852,0.0717780500650406
106853,0.10204088687896729
106854,0.3543915033340454
106861,0.03753708973526955
106873,0.07302993237972259
106877,0.05915445648133755
106878,0.015072889253497123
106881,0.11622055172920227
106900,0.01286411304026842
106906,0.040060661360621454
106907,0.16711951196193695
106914,0.2298939824104309
106916,0.08066748827695847
106924,0.013586505688726902
106931,0.1015129454433918
106936,0.06843759380280971
106937,0.2159534975886345
106938,0.024173147231340408
106939,0.1256348341703415
106943,0.09417402148246765
106944,0.20535529255867005
106967,0.06482880115509033
106980,0.03804529942572117
106986,0.10282412320375442
106987,0.024940836429595947
106990,0.02070312313735485
107013,0.014883740991353988
107023,0.06454085782170296
107033,0.030176401138305664
107037,0.072045623883605
107048,0.026358141005039214
107071,0.055274786055088045
107081,0.007441392634063959
107113,0.12584464251995087
107130,0.05040325373411179
107131,0.019603435322642325
107145,0.11123246550559998
107156,0.11163790225982666
107219,0.04278189651668072
107222,0.10916171073913575
107223,0.3833052754402161
107232,0.13516883850097655
107245,0.07028302773833275
107246,0.05922876447439194
107247,0.11725987941026687
107256,0.01119067296385765
107259,0.009578116424381732
107260,0.017159252613782882
107279,0.1630788579583168
107280,0.06617977991700172
107281,0.03771037645637989
107285,0.055335745215415955
107329,0.018775496259331705
107337,0.06448935233056545
107349,0.08353433310985565
107350,0.02474418357014656
107351,0.01389062087982893
107359,0.15454921424388884
107391,0.12051357626914978
107394,0.03920188769698143
107395,0.02361530773341656
107406,0.04102441146969795
107416,0.10063395947217942
107417,0.04402130395174027
107418,0.0758758842945099
107419,0.07567022889852523
107444,0.008051893208175898
107445,0.03968066088855267
107446,0.1341416656970978
107460,0.1437374860048294
107470,0.045120085775852206
107475,0.07049744799733162
107520,0.01581333875656128
107526,0.15256018936634064
107527,0.018683060258626937
107530,0.011377831548452377
107532,0.07852617651224136
107534,0.07341950759291649
107535,0.057769656926393506
107554,0.21579483449459075
107556,0.023563841357827187
107559,0.099104742705822
107561,0.0028773583471775055
107564,0.04397758021950722
107566,0.014770951308310031
107571,0.0655436284840107
107590,0.16376931965351105
107602,0.06997318267822265
107625,0.05987517312169075
107626,0.366729599237442
107635,0.02468773741275072
107636,0.1305729106068611
107645,0.022265538573265076
107652,0.155225870013237
107655,0.036645927280187604
107668,0.05545724667608738
107670,0.025378058105707167
107677,0.01659522894769907
107680,0.240848508477211
107683,0.19175349473953246
107684,0.012838668935000897
107691,0.04016608819365501
107692,0.07222368717193603
107703,0.03406755700707435
107709,0.01663015000522137
107710,0.1080091655254364
107721,0.2147870182991028
107725,0.18368917405605317
107727,0.060854440182447435
107739,0.012016644701361656
107740,0.061278828978538515
107741,0.06258213743567467
107747,0.027814055606722832
107765,0.3011509120464325
107768,0.009077909030020237
107775,0.13138730973005294
107782,0.26859021484851836
107790,0.020992486178874968
107801,0.030996532738208772
107807,0.022982635349035264
107811,0.036834518611431125
107817,0.09143970310688018
107826,0.04053175114095211
107838,0.13312075287103653
107839,0.06629924774169922
107843,0.1249839797616005
107847,0.11015768647193909
107849,0.1518011584877968
107850,0.11159634292125702
107867,0.1585967868566513
107871,0.08437630385160447
107908,0.029443110898137094
107913,0.07551320120692254
107927,0.02071002572774887
107931,0.06172014772891998
107955,0.038602878153324124
107962,0.12214649766683579
107977,0.06864529848098755
107978,0.09022209048271179
107993,0.02901882752776146
108010,0.04876063279807567
108016,0.08836348578333855
108018,0.23864488303661346
108027,0.22224023342132568
108045,0.2763842552900314
108069,0.07732116281986237
108082,0.01951308622956276
108089,0.09849152117967605
108092,0.031620992347598076
108106,0.0210501778870821
108112,0.08523223996162414
108120,0.10994771718978882
108122,0.27882036566734314
108135,0.032068337127566335
108170,0.019895466975867748
108171,0.10924592018127441
108177,0.014253001287579536
108180,0.04289753437042236
108183,0.03028474673628807
108184,0.022464069351553918
108185,0.041279294341802594
108192,0.10161147266626358
108195,0.14580821245908737
108196,0.11189007461071014
108218,0.03524591363966465
108219,0.1228883221745491
108243,0.042958701774477956
108249,0.01629635915160179
108251,0.01893256660550833
